device_os,amt,gender,city,job,category,city_pop,age_group,job_age_group,hour_sin,hour_cos
Windows,431.43,F,Test City,Teacher,Groceries,2716000,31-45,Teacher_31-45,0.866025403784439,-0.5
other,321.87,M,Test City,Engineer,Travel,2716000,31-45,Engineer_31-45,0.965925826289068,-0.258819045102521
other,188.72,F,Test City,Lawyer,Groceries,2716000,16-30,Lawyer_16-30,0.258819045102521,-0.965925826289068
macOS,402.31,F,Test City,Lawyer,Electronics,2716000,46-60,Lawyer_46-60,-0.866025403784438,-0.5
macOS,156.71,M,Test City,Engineer,Groceries,2716000,60+,Engineer_60+,0,1
macOS,172.86,M,Test City,Lawyer,Electronics,2716000,46-60,Lawyer_46-60,0.258819045102521,-0.965925826289068
X11,434.3,F,Test City,Lawyer,Travel,2716000,46-60,Lawyer_46-60,1.22514845490862e-16,-1
X11,468.67,F,Test City,Teacher,Apparel,2716000,46-60,Teacher_46-60,-0.258819045102522,0.965925826289068
other,126.4,M,Chicago,Doctor,Travel,2716000,31-45,Doctor_31-45,-0.707106781186548,0.707106781186547
other,77.3,M,Test City,Lawyer,Apparel,2716000,60+,Lawyer_60+,0.866025403784439,0.5
macOS,238.9,M,Chicago,Lawyer,Apparel,2716000,60+,Lawyer_60+,-0.965925826289069,0.25881904510252
macOS,303.88,M,Test City,Lawyer,Groceries,2716000,46-60,Lawyer_46-60,0.965925826289068,0.258819045102521
X11,396.61,F,Test City,Clerk,Travel,2716000,31-45,Clerk_31-45,-0.866025403784439,0.5
macOS,229.38,F,Test City,Doctor,Groceries,2716000,46-60,Doctor_46-60,0.258819045102521,0.965925826289068
X11,183.1,F,Test City,Lawyer,Electronics,2716000,16-30,Lawyer_16-30,0.866025403784439,-0.5
Windows,419.71,F,Houston,Doctor,Electronics,2328000,46-60,Doctor_46-60,0.707106781186547,0.707106781186548
macOS,271.47,F,Los Angeles,Artist,Travel,3979576,46-60,Artist_46-60,-0.258819045102522,0.965925826289068
macOS,454.83,M,Test City,Teacher,Entertainment,2716000,16-30,Teacher_16-30,0.866025403784439,0.5
X11,361.65,M,Phoenix,Doctor,Entertainment,1680992,16-30,Doctor_16-30,0.707106781186547,0.707106781186548
macOS,300.33,F,Test City,Lawyer,Groceries,2716000,60+,Lawyer_60+,-0.866025403784438,-0.5
other,244.45,F,Test City,Lawyer,Travel,2716000,31-45,Lawyer_31-45,-0.5,0.866025403784438
other,76.25,F,Test City,Engineer,Electronics,2716000,60+,Engineer_60+,-1,-1.83880688453542e-16
other,474.23,M,Test City,Lawyer,Apparel,2716000,46-60,Lawyer_46-60,1,6.15826833971767e-17
Linux,377.65,M,Test City,Doctor,Groceries,2716000,16-30,Doctor_16-30,-0.258819045102521,-0.965925826289068
Windows,247.52,F,Test City,Lawyer,Apparel,2716000,60+,Lawyer_60+,-0.707106781186547,-0.707106781186548
Linux,344.25,M,Chicago,Teacher,Apparel,2716000,46-60,Teacher_46-60,0.258819045102521,-0.965925826289068
other,262.28,F,Test City,Doctor,Travel,2716000,60+,Doctor_60+,0.965925826289068,0.258819045102521
other,339.28,F,Test City,Doctor,Apparel,2716000,60+,Doctor_60+,-0.5,0.866025403784438
X11,18.3,F,Test City,Doctor,Apparel,2716000,60+,Doctor_60+,-0.965925826289068,-0.258819045102521
Windows,10.82,M,Phoenix,Engineer,Apparel,1680992,31-45,Engineer_31-45,0.965925826289068,0.258819045102521
Windows,84.29,M,Test City,Teacher,Groceries,2716000,31-45,Teacher_31-45,-0.707106781186548,0.707106781186547
Windows,96.82,F,Los Angeles,Artist,Groceries,3979576,60+,Artist_60+,-1,-1.83880688453542e-16
X11,83.6,F,Test City,Clerk,Electronics,2716000,31-45,Clerk_31-45,-0.258819045102521,-0.965925826289068
macOS,80.8,F,Phoenix,Doctor,Travel,1680992,16-30,Doctor_16-30,-0.707106781186547,-0.707106781186548
Windows,98.8,F,Test City,Lawyer,Groceries,2716000,31-45,Lawyer_31-45,0.965925826289068,0.258819045102521
Windows,225.61,M,Test City,Engineer,Travel,2716000,46-60,Engineer_46-60,0.5,-0.866025403784439
other,50.95,M,Test City,Doctor,Travel,2716000,31-45,Doctor_31-45,0.5,-0.866025403784439
other,54.18,F,Test City,Doctor,Travel,2716000,60+,Doctor_60+,0,1
Linux,152.34,F,Chicago,Doctor,Groceries,2716000,46-60,Doctor_46-60,0.707106781186548,-0.707106781186547
X11,312.63,M,Test City,Lawyer,Electronics,2716000,60+,Lawyer_60+,0.5,0.866025403784439
macOS,347.54,F,Test City,Lawyer,Groceries,2716000,16-30,Lawyer_16-30,0.707106781186547,0.707106781186548
other,341.89,M,Test City,Clerk,Groceries,2716000,46-60,Clerk_46-60,0.707106781186547,0.707106781186548
X11,80.48,M,Test City,Doctor,Travel,1680992,60+,Doctor_60+,0.707106781186548,-0.707106781186547
Windows,67.78,M,Houston,Teacher,Apparel,2328000,60+,Teacher_60+,-0.258819045102521,-0.965925826289068
macOS,370,M,Houston,Clerk,Groceries,2328000,16-30,Clerk_16-30,0,1
other,401.06,M,New York,Doctor,Electronics,8419600,60+,Doctor_60+,1,6.15826833971767e-17
macOS,337.39,F,Phoenix,Teacher,Electronics,1680992,16-30,Teacher_16-30,-0.707106781186548,0.707106781186547
other,153.45,F,Test City,Clerk,Travel,2716000,60+,Clerk_60+,-0.5,0.866025403784438
other,445.69,F,Test City,Clerk,Electronics,2716000,46-60,Clerk_46-60,-0.5,-0.866025403784439
X11,196.25,M,Test City,Lawyer,Groceries,2716000,60+,Lawyer_60+,-0.965925826289069,0.25881904510252
Windows,437.93,M,Test City,Lawyer,Apparel,2716000,60+,Lawyer_60+,0.258819045102521,0.965925826289068
other,96.37,M,Test City,Engineer,Travel,2716000,31-45,Engineer_31-45,-0.866025403784438,-0.5
macOS,432.1,M,Test City,Lawyer,Groceries,2716000,46-60,Lawyer_46-60,-0.258819045102522,0.965925826289068
other,146.32,F,Phoenix,Teacher,Apparel,1680992,31-45,Teacher_31-45,0.258819045102521,0.965925826289068
Linux,226.14,M,Test City,Lawyer,Travel,2716000,60+,Lawyer_60+,-0.866025403784439,0.5
other,55.32,F,Test City,Lawyer,Groceries,2716000,16-30,Lawyer_16-30,0.866025403784439,-0.5
X11,181.91,M,Test City,Doctor,Electronics,2716000,31-45,Doctor_31-45,-0.707106781186547,-0.707106781186548
Linux,496.42,M,Test City,Clerk,Apparel,2716000,60+,Clerk_60+,-0.707106781186547,-0.707106781186548
macOS,205.98,F,Houston,Lawyer,Travel,2328000,16-30,Lawyer_16-30,1,6.15826833971767e-17
Windows,340.13,F,Chicago,Engineer,Groceries,2716000,16-30,Engineer_16-30,-0.258819045102522,0.965925826289068
macOS,70.04,M,Test City,Lawyer,Groceries,2716000,31-45,Lawyer_31-45,0.965925826289068,0.258819045102521
Windows,345.15,M,Test City,Doctor,Apparel,2716000,60+,Doctor_60+,-0.866025403784438,-0.5
Windows,133.17,M,Phoenix,Nurse,Travel,1680992,16-30,Nurse_16-30,0.258819045102521,0.965925826289068
Linux,262.81,F,Phoenix,Lawyer,Electronics,1680992,31-45,Lawyer_31-45,-0.866025403784439,0.5
other,378.42,F,Test City,Doctor,Electronics,2716000,60+,Doctor_60+,0,1
other,337.37,M,Test City,Teacher,Apparel,2716000,31-45,Teacher_31-45,-0.965925826289068,-0.258819045102521
X11,74.19,F,Test City,Clerk,Apparel,3979576,46-60,Clerk_46-60,-0.5,-0.866025403784439
macOS,483.65,M,Test City,Engineer,Apparel,2716000,31-45,Engineer_31-45,0,1
other,279.71,M,Test City,Teacher,Travel,2716000,60+,Teacher_60+,0.258819045102521,0.965925826289068
other,492.7,M,Test City,Doctor,Electronics,2716000,16-30,Doctor_16-30,-0.965925826289069,0.25881904510252
Linux,226.27,F,Test City,Doctor,Groceries,2716000,60+,Doctor_60+,0.258819045102521,-0.965925826289068
other,243.3,M,Test City,Teacher,Travel,2716000,60+,Teacher_60+,0.5,0.866025403784439
macOS,417.86,M,Test City,Lawyer,Electronics,2716000,46-60,Lawyer_46-60,1.22514845490862e-16,-1
Windows,485.49,M,Test City,Doctor,Apparel,2716000,46-60,Doctor_46-60,-0.5,-0.866025403784439
Windows,332.93,M,Test City,Teacher,Groceries,2716000,60+,Teacher_60+,0.5,0.866025403784439
X11,234.88,M,Test City,Clerk,Groceries,2716000,46-60,Clerk_46-60,-0.258819045102522,0.965925826289068
other,9.47,M,Los Angeles,Clerk,Travel,3979576,31-45,Clerk_31-45,-1,-1.83880688453542e-16
X11,229.79,F,Test City,Lawyer,Entertainment,2716000,60+,Lawyer_60+,1,6.15826833971767e-17
Windows,33.79,F,Los Angeles,Artist,Electronics,3979576,46-60,Artist_46-60,0.965925826289068,-0.258819045102521
Windows,429.34,F,Test City,Doctor,Entertainment,2716000,60+,Doctor_60+,-0.5,-0.866025403784439
macOS,490.59,F,Test City,Engineer,Apparel,2716000,31-45,Engineer_31-45,-0.258819045102522,0.965925826289068
Linux,472.08,F,Phoenix,Nurse,Travel,1680992,16-30,Nurse_16-30,0.707106781186548,-0.707106781186547
macOS,363.61,F,Test City,Teacher,Apparel,2716000,46-60,Teacher_46-60,-0.707106781186547,-0.707106781186548
Linux,325.06,F,Test City,Clerk,Electronics,2716000,31-45,Clerk_31-45,-0.965925826289069,0.25881904510252
macOS,43.34,M,Test City,Engineer,Groceries,2716000,46-60,Engineer_46-60,-0.965925826289068,-0.258819045102521
Windows,468.14,M,Los Angeles,Engineer,Electronics,3979576,31-45,Engineer_31-45,-0.5,0.866025403784438
macOS,114.57,F,Test City,Teacher,Apparel,8419600,60+,Teacher_60+,-0.5,-0.866025403784439
Linux,491.78,M,Test City,Clerk,Entertainment,2716000,31-45,Clerk_31-45,1,6.15826833971767e-17
macOS,168.47,F,Phoenix,Clerk,Travel,1680992,31-45,Clerk_31-45,0.258819045102521,-0.965925826289068
Windows,54.23,M,Test City,Clerk,Electronics,3979576,46-60,Clerk_46-60,0.866025403784439,0.5
Windows,43.62,M,Chicago,Lawyer,Travel,2716000,60+,Lawyer_60+,-0.707106781186548,0.707106781186547
X11,260.29,M,Test City,Teacher,Electronics,2716000,60+,Teacher_60+,-1,-1.83880688453542e-16
X11,382.41,F,Phoenix,Clerk,Apparel,1680992,60+,Clerk_60+,0.965925826289068,0.258819045102521
other,226,M,Houston,Nurse,Apparel,2328000,46-60,Nurse_46-60,0.258819045102521,0.965925826289068
X11,481.88,M,New York,Artist,Entertainment,8419600,31-45,Artist_31-45,-0.707106781186548,0.707106781186547
macOS,9.59999999999999,F,Test City,Lawyer,Travel,2716000,46-60,Lawyer_46-60,1.22514845490862e-16,-1
Windows,207.03,M,Test City,Doctor,Electronics,2716000,16-30,Doctor_16-30,-0.965925826289068,-0.258819045102521
Windows,283.8,F,Test City,Clerk,Travel,2716000,31-45,Clerk_31-45,0.258819045102521,-0.965925826289068
Windows,51.24,F,Test City,Clerk,Travel,2328000,60+,Clerk_60+,0.5,-0.866025403784439
macOS,47.27,M,Test City,Teacher,Electronics,2716000,31-45,Teacher_31-45,0.707106781186547,0.707106781186548
other,333.14,M,Test City,Teacher,Electronics,2716000,31-45,Teacher_31-45,-1,-1.83880688453542e-16
macOS,394.86,M,Test City,Clerk,Electronics,2716000,60+,Clerk_60+,-0.965925826289068,-0.258819045102521
other,178.43,F,Test City,Lawyer,Electronics,2716000,60+,Lawyer_60+,-0.5,-0.866025403784439
Linux,341.12,F,Test City,Clerk,Travel,2716000,60+,Clerk_60+,0.5,-0.866025403784439
other,364.17,F,Test City,Clerk,Electronics,2716000,31-45,Clerk_31-45,0.866025403784439,-0.5
macOS,348.65,F,Test City,Clerk,Travel,2716000,46-60,Clerk_46-60,0.965925826289068,-0.258819045102521
Windows,11.57,F,Test City,Teacher,Apparel,2716000,46-60,Teacher_46-60,0.866025403784439,0.5
other,441.75,M,Houston,Lawyer,Groceries,2328000,46-60,Lawyer_46-60,-0.5,-0.866025403784439
Windows,29.46,F,Test City,Doctor,Groceries,2716000,31-45,Doctor_31-45,-0.866025403784438,-0.5
other,406.09,M,Houston,Doctor,Electronics,2328000,60+,Doctor_60+,-0.5,0.866025403784438
macOS,449.44,M,Test City,Clerk,Travel,2716000,60+,Clerk_60+,-0.5,-0.866025403784439
other,11.14,M,Test City,Doctor,Electronics,2716000,16-30,Doctor_16-30,0.965925826289068,-0.258819045102521
other,369.95,M,Test City,Lawyer,Travel,2716000,46-60,Lawyer_46-60,-1,-1.83880688453542e-16
other,398.73,M,Test City,Engineer,Travel,2716000,46-60,Engineer_46-60,-0.866025403784438,-0.5
macOS,128.68,M,Test City,Doctor,Electronics,2716000,46-60,Doctor_46-60,0.965925826289068,0.258819045102521
macOS,149.69,F,Houston,Lawyer,Electronics,2328000,60+,Lawyer_60+,0,1
Windows,297.02,M,Test City,Doctor,Apparel,2716000,31-45,Doctor_31-45,-0.258819045102522,0.965925826289068
macOS,475.09,M,Test City,Engineer,Electronics,2716000,60+,Engineer_60+,0.258819045102521,0.965925826289068
other,22.59,M,Test City,Lawyer,Travel,2716000,46-60,Lawyer_46-60,0.258819045102521,0.965925826289068
other,252.06,F,New York,Nurse,Apparel,8419600,46-60,Nurse_46-60,-0.866025403784438,-0.5
Windows,392.52,F,Test City,Teacher,Apparel,2716000,60+,Teacher_60+,0.5,-0.866025403784439
other,432.87,M,Test City,Doctor,Apparel,2716000,16-30,Doctor_16-30,0.258819045102521,-0.965925826289068
macOS,87.09,M,Los Angeles,Nurse,Groceries,3979576,16-30,Nurse_16-30,-0.5,0.866025403784438
macOS,286.38,F,Test City,Clerk,Entertainment,2716000,46-60,Clerk_46-60,-0.258819045102521,-0.965925826289068
Linux,139.01,M,Test City,Clerk,Groceries,2716000,31-45,Clerk_31-45,0.866025403784439,0.5
other,481.47,F,Los Angeles,Clerk,Groceries,3979576,46-60,Clerk_46-60,0,1
Linux,345.89,M,Test City,Doctor,Groceries,2716000,31-45,Doctor_31-45,-1,-1.83880688453542e-16
other,21.01,F,Test City,Lawyer,Apparel,2716000,60+,Lawyer_60+,-0.866025403784439,0.5
other,140.02,M,Test City,Doctor,Electronics,2716000,16-30,Doctor_16-30,-1,-1.83880688453542e-16
Windows,144.72,F,Test City,Doctor,Electronics,2716000,60+,Doctor_60+,-0.866025403784439,0.5
other,166.97,F,Test City,Lawyer,Entertainment,2716000,60+,Lawyer_60+,-0.258819045102522,0.965925826289068
other,359.67,F,Test City,Doctor,Electronics,2716000,60+,Doctor_60+,0.258819045102521,0.965925826289068
macOS,193.43,M,Test City,Lawyer,Travel,2716000,60+,Lawyer_60+,-0.707106781186548,0.707106781186547
other,305.1,M,Test City,Engineer,Apparel,2716000,60+,Engineer_60+,-0.258819045102521,-0.965925826289068
Windows,25.91,F,Test City,Clerk,Apparel,2716000,16-30,Clerk_16-30,-0.258819045102522,0.965925826289068
other,266.93,M,Test City,Doctor,Electronics,2716000,60+,Doctor_60+,-0.5,0.866025403784438
Windows,205.57,M,Test City,Doctor,Groceries,2716000,16-30,Doctor_16-30,0.707106781186548,-0.707106781186547
X11,163.76,M,Phoenix,Doctor,Electronics,1680992,16-30,Doctor_16-30,1.22514845490862e-16,-1
Windows,221.75,M,Los Angeles,Lawyer,Apparel,3979576,46-60,Lawyer_46-60,0.965925826289068,-0.258819045102521
Windows,333.6,M,Test City,Lawyer,Electronics,2716000,16-30,Lawyer_16-30,-0.707106781186548,0.707106781186547
other,319.92,F,Chicago,Teacher,Travel,2716000,31-45,Teacher_31-45,-0.965925826289069,0.25881904510252
Linux,483.58,F,Test City,Clerk,Travel,2716000,60+,Clerk_60+,0.866025403784439,0.5
Linux,270.26,M,Test City,Clerk,Groceries,2716000,16-30,Clerk_16-30,0.258819045102521,-0.965925826289068
Windows,70.46,F,New York,Doctor,Groceries,8419600,46-60,Doctor_46-60,-1,-1.83880688453542e-16
Windows,433.66,M,Test City,Clerk,Electronics,2716000,31-45,Clerk_31-45,0.5,-0.866025403784439
other,370.86,F,Test City,Engineer,Groceries,2716000,60+,Engineer_60+,-0.965925826289069,0.25881904510252
other,218.77,M,Test City,Engineer,Groceries,2716000,31-45,Engineer_31-45,0.866025403784439,-0.5
X11,417.59,M,Test City,Lawyer,Groceries,2716000,46-60,Lawyer_46-60,0.5,-0.866025403784439
other,411.46,M,Test City,Clerk,Travel,2716000,31-45,Clerk_31-45,0.866025403784439,0.5
Windows,158.35,F,Test City,Teacher,Apparel,2716000,46-60,Teacher_46-60,0.5,0.866025403784439
X11,333.63,F,Test City,Clerk,Groceries,2716000,60+,Clerk_60+,1,6.15826833971767e-17
Windows,37.11,M,Houston,Lawyer,Apparel,2328000,46-60,Lawyer_46-60,-0.707106781186547,-0.707106781186548
macOS,205.89,F,Chicago,Engineer,Groceries,2716000,46-60,Engineer_46-60,0.707106781186548,-0.707106781186547
Windows,439.38,M,New York,Engineer,Electronics,8419600,31-45,Engineer_31-45,-0.258819045102522,0.965925826289068
macOS,477.48,M,Test City,Lawyer,Groceries,2716000,16-30,Lawyer_16-30,-0.5,-0.866025403784439
macOS,225.45,F,Chicago,Doctor,Apparel,2716000,31-45,Doctor_31-45,-0.707106781186548,0.707106781186547
other,1.30000000000001,F,Test City,Doctor,Travel,2716000,60+,Doctor_60+,0.866025403784439,-0.5
Windows,271.15,F,Chicago,Lawyer,Entertainment,2716000,46-60,Lawyer_46-60,-0.5,0.866025403784438
other,111.01,F,New York,Doctor,Electronics,8419600,60+,Doctor_60+,-0.707106781186547,-0.707106781186548
other,439.04,M,Test City,Clerk,Electronics,2716000,31-45,Clerk_31-45,-0.866025403784438,-0.5
macOS,198.01,M,Chicago,Nurse,Electronics,2716000,31-45,Nurse_31-45,-0.965925826289069,0.25881904510252
macOS,40.15,M,Chicago,Artist,Groceries,2716000,31-45,Artist_31-45,0.258819045102521,0.965925826289068
other,462.07,M,Test City,Lawyer,Apparel,2716000,31-45,Lawyer_31-45,-0.866025403784439,0.5
Windows,98.39,M,Los Angeles,Artist,Electronics,3979576,46-60,Artist_46-60,-0.866025403784438,-0.5
macOS,182.67,F,Test City,Clerk,Travel,2716000,31-45,Clerk_31-45,0.707106781186548,-0.707106781186547
Windows,168.44,F,New York,Nurse,Groceries,8419600,31-45,Nurse_31-45,0.707106781186548,-0.707106781186547
macOS,150.06,M,New York,Clerk,Entertainment,8419600,46-60,Clerk_46-60,0.5,-0.866025403784439
other,397.4,M,Los Angeles,Engineer,Apparel,3979576,46-60,Engineer_46-60,-0.707106781186547,-0.707106781186548
other,8.67999999999998,M,Los Angeles,Artist,Groceries,3979576,46-60,Artist_46-60,-0.5,0.866025403784438
other,61.63,M,Test City,Teacher,Groceries,2716000,31-45,Teacher_31-45,0.707106781186547,0.707106781186548
Linux,113.5,F,Test City,Teacher,Apparel,2716000,60+,Teacher_60+,-0.866025403784439,0.5
Windows,376.45,M,Test City,Engineer,Apparel,2716000,31-45,Engineer_31-45,-0.965925826289068,-0.258819045102521
other,240.19,F,Test City,Doctor,Entertainment,2716000,60+,Doctor_60+,0.965925826289068,0.258819045102521
macOS,391.43,M,Test City,Lawyer,Apparel,2716000,46-60,Lawyer_46-60,-0.5,-0.866025403784439
other,377.54,F,Test City,Engineer,Travel,2716000,46-60,Engineer_46-60,0.707106781186548,-0.707106781186547
Windows,375.68,F,Test City,Teacher,Groceries,2716000,60+,Teacher_60+,0.5,-0.866025403784439
macOS,370.84,F,Test City,Doctor,Groceries,2716000,60+,Doctor_60+,0.866025403784439,-0.5
macOS,155.57,M,Test City,Teacher,Apparel,2716000,60+,Teacher_60+,0.707106781186548,-0.707106781186547
Linux,323.11,M,Test City,Lawyer,Entertainment,2716000,31-45,Lawyer_31-45,0.707106781186548,-0.707106781186547
macOS,438.67,M,Chicago,Teacher,Travel,2716000,60+,Teacher_60+,-0.707106781186548,0.707106781186547
Linux,415.24,M,Test City,Teacher,Apparel,2716000,16-30,Teacher_16-30,0.965925826289068,-0.258819045102521
macOS,145.89,M,Test City,Engineer,Electronics,2716000,60+,Engineer_60+,-0.707106781186547,-0.707106781186548
other,108.52,M,Test City,Teacher,Groceries,2716000,60+,Teacher_60+,-0.5,-0.866025403784439
macOS,146.63,M,Test City,Engineer,Electronics,2716000,31-45,Engineer_31-45,-0.258819045102522,0.965925826289068
macOS,130.05,F,Houston,Teacher,Electronics,2328000,60+,Teacher_60+,0.707106781186548,-0.707106781186547
Linux,225.51,M,Test City,Lawyer,Apparel,2716000,31-45,Lawyer_31-45,0.707106781186547,0.707106781186548
Windows,2.38,M,Test City,Clerk,Electronics,2716000,31-45,Clerk_31-45,-0.965925826289069,0.25881904510252
other,399.34,M,Test City,Teacher,Electronics,2716000,16-30,Teacher_16-30,0.258819045102521,-0.965925826289068
other,403.61,F,Test City,Lawyer,Travel,2716000,16-30,Lawyer_16-30,0.5,0.866025403784439
Windows,476.41,F,Test City,Engineer,Apparel,2716000,46-60,Engineer_46-60,0.5,0.866025403784439
macOS,200.73,M,Test City,Lawyer,Groceries,2716000,46-60,Lawyer_46-60,0.965925826289068,0.258819045102521
Windows,258.87,F,Test City,Lawyer,Groceries,2716000,46-60,Lawyer_46-60,-0.965925826289068,-0.258819045102521
Windows,436.03,F,Test City,Doctor,Electronics,2716000,60+,Doctor_60+,0.5,-0.866025403784439
other,126.16,F,Test City,Doctor,Electronics,2716000,16-30,Doctor_16-30,-0.866025403784439,0.5
other,463.26,F,Houston,Lawyer,Travel,2328000,16-30,Lawyer_16-30,0.707106781186547,0.707106781186548
other,403.19,F,Los Angeles,Clerk,Groceries,3979576,31-45,Clerk_31-45,0.707106781186548,-0.707106781186547
Windows,35.02,M,Houston,Artist,Apparel,2328000,16-30,Artist_16-30,0.5,-0.866025403784439
Windows,254.22,F,Test City,Lawyer,Travel,2716000,31-45,Lawyer_31-45,0.258819045102521,-0.965925826289068
macOS,459.87,M,Test City,Clerk,Groceries,2716000,46-60,Clerk_46-60,0.866025403784439,-0.5
other,84.27,F,Test City,Teacher,Groceries,2716000,46-60,Teacher_46-60,0.5,-0.866025403784439
Windows,110.45,F,Test City,Clerk,Groceries,2716000,31-45,Clerk_31-45,0.707106781186548,-0.707106781186547
X11,366.44,F,Test City,Doctor,Travel,2716000,60+,Doctor_60+,0.707106781186547,0.707106781186548
other,265.5,M,Chicago,Nurse,Entertainment,2716000,16-30,Nurse_16-30,0.5,-0.866025403784439
Windows,177.39,F,Houston,Nurse,Travel,2328000,31-45,Nurse_31-45,-0.258819045102522,0.965925826289068
macOS,468.91,M,New York,Artist,Groceries,8419600,60+,Artist_60+,1.22514845490862e-16,-1
Windows,165.13,F,Test City,Teacher,Travel,2716000,60+,Teacher_60+,0.258819045102521,0.965925826289068
other,305.66,F,Los Angeles,Doctor,Apparel,3979576,31-45,Doctor_31-45,0.707106781186547,0.707106781186548
other,437.35,F,Test City,Engineer,Travel,2716000,31-45,Engineer_31-45,-0.965925826289068,-0.258819045102521
other,411.8,F,Test City,Lawyer,Apparel,2716000,31-45,Lawyer_31-45,0.258819045102521,-0.965925826289068
Linux,35.7,M,Test City,Engineer,Apparel,2716000,46-60,Engineer_46-60,0.5,0.866025403784439
Windows,341.14,F,Test City,Clerk,Travel,2716000,16-30,Clerk_16-30,1,6.15826833971767e-17
